feature_id,dev_token_mean_activation_effect,dev_token_mean_activation_ci_low,dev_token_mean_activation_ci_high,dev_token_mean_activation_paired_d,dev_token_mean_activation_p_value,dev_token_mean_activation_bh_q_value,dev_token_mean_activation_prevalence,dev_token_activation_frequency_effect,dev_token_activation_frequency_ci_low,dev_token_activation_frequency_ci_high,dev_token_activation_frequency_paired_d,dev_token_activation_frequency_p_value,dev_token_activation_frequency_bh_q_value,dev_token_activation_frequency_prevalence,dev_maximum_activation_effect,dev_maximum_activation_ci_low,dev_maximum_activation_ci_high,dev_maximum_activation_paired_d,dev_maximum_activation_p_value,dev_maximum_activation_bh_q_value,dev_maximum_activation_prevalence,dev_first_64_token_mean_activation_effect,dev_first_64_token_mean_activation_ci_low,dev_first_64_token_mean_activation_ci_high,dev_first_64_token_mean_activation_paired_d,dev_first_64_token_mean_activation_p_value,dev_first_64_token_mean_activation_bh_q_value,dev_first_64_token_mean_activation_prevalence,test_token_mean_activation_effect,test_token_mean_activation_ci_low,test_token_mean_activation_ci_high,test_token_mean_activation_paired_d,test_token_mean_activation_p_value,test_token_mean_activation_bh_q_value,test_token_mean_activation_prevalence,test_token_activation_frequency_effect,test_token_activation_frequency_ci_low,test_token_activation_frequency_ci_high,test_token_activation_frequency_paired_d,test_token_activation_frequency_p_value,test_token_activation_frequency_bh_q_value,test_token_activation_frequency_prevalence,test_maximum_activation_effect,test_maximum_activation_ci_low,test_maximum_activation_ci_high,test_maximum_activation_paired_d,test_maximum_activation_p_value,test_maximum_activation_bh_q_value,test_maximum_activation_prevalence,test_first_64_token_mean_activation_effect,test_first_64_token_mean_activation_ci_low,test_first_64_token_mean_activation_ci_high,test_first_64_token_mean_activation_paired_d,test_first_64_token_mean_activation_p_value,test_first_64_token_mean_activation_bh_q_value,test_first_64_token_mean_activation_prevalence
3749,0.003019276658317658,0.0012419919488565305,0.004796561367778786,0.2925078985391048,0.0010191285088468826,0.02251190493502143,0.6432748538011696,0.0008298737720722764,0.0003271976302648469,0.001332549913879706,0.28425980823361585,0.0013928242966390278,0.031846138941973044,0.6432748538011696,-0.11864247948232322,-0.3553037638678006,0.11801880490315415,-0.08631866002862523,0.32315953132900366,0.9022793039160395,0.6432748538011696,-0.00602429322522096,-0.01099028697770815,-0.0010582994727337692,-0.2088774833958139,0.017810038534029547,0.5184258120281169,0.6432748538011696,0.0028905347017559573,0.0010003129907789417,0.004780756412732973,0.26330380382040347,0.0029918970446199374,0.05474388772389461,0.698076923076923,0.0006663672100679685,0.00014089591819037002,0.001191838501945567,0.21835156911172454,0.013338929718260284,0.19623078136580752,0.698076923076923,-0.38869160353535354,-0.6233815093151512,-0.1540016977555558,-0.28516908444621597,0.001346098084690634,0.0204296438014086,0.698076923076923,-0.009878832884509154,-0.015174555039413593,-0.004583110729604716,-0.3211974880113311,0.000327374901557045,0.020405419950964333,0.698076923076923
3750,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3751,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.990412552417679e-05,-3.7972511771048874e-05,7.778076281940246e-05,0.05921496875939482,0.49749728515473546,1.0,0.007692307692307693,1.0062336734721832e-05,-1.2499536023053296e-05,3.262420949249696e-05,0.07679189661619162,0.3792459397578305,1.0,0.007692307692307693,-0.003935842803030303,-0.03299333761783507,0.025121652011774465,-0.023322294132665955,0.7891571337611185,1.0,0.007692307692307693,0.0,0.0,0.0,0.0,1.0,1.0,0.007692307692307693
3752,-0.00827622637014502,-0.010573318501854006,-0.005979134238436034,-0.6203626456666163,6.153625213039989e-11,7.201499677889085e-09,0.46881091617933723,-0.002487881719416967,-0.0031713632175022514,-0.0018044002213316824,-0.6267504566614567,4.188207212802528e-11,5.2900562645583294e-09,0.46881091617933723,-1.2667445943813131,-1.559659666181174,-0.9738295225814524,-0.7446274358249495,2.7140029542482027e-14,8.278286457894092e-12,0.46881091617933723,0.0002557003136837121,-0.00274374564524411,0.003255146272611534,0.014678507933383378,0.8663373936133557,1.0,0.46881091617933723,-0.009771905874573586,-0.012015404325587203,-0.007528407423559969,-0.7499722493464379,1.928317150173789e-14,2.4793143197212055e-12,0.38653846153846155,-0.0029136661266393003,-0.0035588654792130434,-0.002268466774065557,-0.7775665238003042,3.2718218130823395e-15,5.583909227660527e-13,0.38653846153846155,-1.4484246764520199,-1.7340164589847258,-1.162832893919314,-0.8732566484937045,6.350727786264047e-18,1.9371070966783274e-15,0.38653846153846155,-0.0006082708185369319,-0.002715149981081677,0.001498608344007813,-0.04971060477612127,0.5688891116044205,1.0,0.38653846153846155
3753,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3754,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3755,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3756,-5.533939992980749e-05,-0.0001427166068887751,3.203780702916013e-05,-0.10905058008121798,0.21247546039864632,0.9850367579623645,0.008771929824561403,-1.7638258269113123e-05,-5.883966061182782e-05,2.356314407360157e-05,-0.07371152430059764,0.39860596534208526,1.0,0.008771929824561403,-0.017637310606060608,-0.04199303642489424,0.00671841521277303,-0.12468751785888574,0.1543683093726532,0.7689495428620806,0.008771929824561403,-0.0002140854344223485,-0.0004606193126842314,3.244844383953438e-05,-0.1495210043370416,0.08818393423539807,1.0,0.008771929824561403,4.122220273741116e-05,-0.0001365688935396988,0.00021901329901452112,0.03992205418786528,0.6472315930645474,1.0,0.01826923076923077,1.793070869741378e-05,-7.397774412538907e-05,0.00010983916152021664,0.033591832222101985,0.7001665945786341,1.0,0.01826923076923077,-0.0002811316287878788,-0.04407228607107665,0.04351002281350089,-0.00110538866558803,0.9898865001459889,1.0,0.01826923076923077,0.0,0.0,0.0,0.0,1.0,1.0,0.01826923076923077
3757,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.5430533411827955e-05,-4.5955809287693e-05,1.5094742464037094e-05,-0.08703882797784893,0.3191540831450202,0.9564948125780403,0.0009615384615384616,-9.018759363133347e-06,-2.6860016711156144e-05,8.822497984889449e-06,-0.0870388279778488,0.3191540831450209,0.9666087501635329,0.0009615384615384616,-0.003240411931818182,-0.009650719698260916,0.0031698958346245533,-0.08703882797784888,0.31915408314502036,0.8784473333910046,0.0009615384615384616,0.0,0.0,0.0,0.0,1.0,1.0,0.0009615384615384616
3758,0.00021116140432599358,-0.00019754483994390197,0.0006198676485958891,0.08896003833460359,0.30863009401054253,0.9850367579623645,0.05458089668615984,7.280156694263255e-05,-6.559364226269201e-05,0.00021119677614795713,0.09057562994161651,0.2999618843490111,0.9921702366532604,0.05458089668615984,0.0033735795454545386,-0.06341646578190448,0.07016362487281357,0.00869702882271151,0.9205595964240814,1.0,0.05458089668615984,-0.00032428779987373743,-0.001112487696313939,0.0004639120965664641,-0.07084120331419451,0.4171772249588106,1.0,0.05458089668615984,0.0004000541979842114,-2.2870468864906294e-05,0.0008229788648333291,0.1628724048675008,0.06353936970305496,0.5855997454599781,0.04519230769230769,0.0001347347949349293,-5.415517181329055e-06,0.0002748851070511877,0.1655302569416649,0.05939330248465068,0.5659324614787881,0.04519230769230769,0.017001065340909092,-0.046478534122927045,0.08048066480474522,0.04611409091187937,0.597140071257432,1.0,0.04519230769230769,0.000382394501657197,-0.00015833552135678317,0.0009231245246711772,0.12176510516151522,0.16418382046474758,1.0,0.04519230769230769
3759,-9.131966208135992e-06,-2.7197173699845503e-05,8.933241283573519e-06,-0.08703882797784895,0.31915408314502,0.9850367579623645,0.0029239766081871343,-4.819808633659374e-06,-1.4354539824387489e-05,4.714922557068741e-06,-0.08703882797784905,0.3191540831450194,0.9921702366532604,0.0029239766081871343,-0.003299597537878788,-0.00982698855119718,0.003227793475439603,-0.08703882797784901,0.3191540831450197,0.8959939167662886,0.0029239766081871343,-5.155621152935606e-05,-0.00015354669611245594,5.04342730537438e-05,-0.08703882797784901,0.3191540831450197,1.0,0.0029239766081871343,4.6753187868461915e-05,-2.9213426175315022e-05,0.00012271980191223884,0.10596932103453986,0.22560457852741223,0.9564948125780403,0.0057692307692307696,2.572828088887036e-05,-1.174374537250446e-05,6.320030715024517e-05,0.11822117827081971,0.17671642600004378,0.9090084977167663,0.0057692307692307696,0.005785392992424242,-0.010940008699985007,0.02251079468483349,0.05955908278891973,0.49500602778036473,1.0,0.0057692307692307696,0.0001204519560842803,-4.041131196624109e-05,0.0002813152241348017,0.1289284205791302,0.14093467776656865,1.0,0.0057692307692307696
3760,-4.575034307146614e-05,-0.00010067428056809587,9.173594425163594e-06,-0.1434248431441475,0.10178488846881473,0.7968650472673294,0.008771929824561403,-2.2645167932337657e-05,-4.7623477339773056e-05,2.3331414750977395e-06,-0.1561004652640858,0.07520677228506127,0.7118945443899891,0.008771929824561403,-0.018968986742424244,-0.0366650743435762,-0.0012728991412722865,-0.18456891798654174,0.03584588110813027,0.3132499552369129,0.008771929824561403,0.0,0.0,0.0,0.0,1.0,1.0,0.008771929824561403,4.186481061024648e-06,-0.00014846237502873848,0.00015683533715078776,0.004722231452032389,0.9568152056281909,1.0,0.009615384615384616,5.632056413698152e-06,-6.110388210696481e-05,7.236799493436112e-05,0.014531114223747891,0.8676669819381623,1.0,0.009615384615384616,0.00020714962121212122,-0.028924209536828244,0.029338508779252485,0.0012243767910088243,0.9887979144445175,1.0,0.009615384615384616,7.490678267045455e-05,-7.327670165656055e-05,0.00022309026699746966,0.08703882797784898,0.3191540831450198,1.0,0.009615384615384616
3761,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3762,0.0002798402492036911,-0.0008080986187605245,0.0013677791171679066,0.04428915341954225,0.61171778037441,1.0,0.06920077972709551,0.00010002925204150754,-0.00015227479226257405,0.0003523332963455891,0.06826443531502231,0.4342807977605033,1.0,0.06920077972709551,-0.05907709911616162,-0.1329939904916569,0.01483979225933365,-0.13761543920754699,0.11627099338996852,0.6517540415400151,0.06920077972709551,0.0008457068241003788,-0.002714750972588194,0.004406164620788951,0.04089834041427289,0.6392176154040011,1.0,0.06920077972709551,-0.0005383364920330357,-0.0020039127767196886,0.0009272397926536174,-0.06324658549096945,0.4687380952928789,1.0,0.02980769230769231,-5.2653407122977473e-05,-0.00017703622554677802,7.172941130082308e-05,-0.07288829281658324,0.4038801774260665,1.0,0.02980769230769231,-0.023901120580808077,-0.055585167733239335,0.007782926571623178,-0.129888082268413,0.13802477644234673,0.7033306928640877,0.02980769230769231,-0.0024414062500000004,-0.007090351811156239,0.002207539311156239,-0.09042266112948187,0.3007755079874672,1.0,0.02980769230769231
3763,4.2134850060172155e-06,-3.389515414354429e-05,4.232212415557872e-05,0.019037490737601928,0.8272053534469558,1.0,0.001949317738791423,1.7374263596579884e-06,-2.176724223767354e-05,2.5242094956989517e-05,0.012727525232039983,0.8839660794413736,1.0,0.001949317738791423,0.0003255208333333333,-0.0082048874353147,0.008855929101981368,0.00657053395878418,0.9399402633322504,1.0,0.001949317738791423,0.0,0.0,0.0,0.0,1.0,1.0,0.001949317738791423,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3764,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3765,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.9383932477935698e-05,-1.896210979138558e-05,5.772997474725698e-05,0.08703882797784869,0.31915408314502147,0.9564948125780403,0.0009615384615384616,8.270477833734317e-06,-8.090500154651362e-06,2.4631455822119994e-05,0.08703882797784884,0.31915408314502053,0.9666087501635329,0.0009615384615384616,0.004438920454545455,-0.004342323061129518,0.013220163970220428,0.08703882797784895,0.31915408314502,0.8784473333910046,0.0009615384615384616,0.0,0.0,0.0,0.0,1.0,1.0,0.0009615384615384616
3766,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3767,0.04337783786056638,0.02880931492425739,0.05794636079687537,0.5126772803495454,3.069026515725366e-08,1.818081162373506e-06,0.9171539961013645,0.011316035411613428,0.007455966732690821,0.015176104090536035,0.5047670051009248,4.731377570162684e-08,2.8028524316467865e-06,0.9171539961013645,0.07954545454545453,-0.10207338588222331,0.26116429497313237,0.07541299032913092,0.3878389296889987,1.0,0.9171539961013645,0.05819655909682765,0.03575569828032345,0.08063741991333186,0.446528813432517,1.0181694047347268e-06,0.0006487322927234241,0.9171539961013645,0.023890218488763867,0.014410089915415572,0.033370347062112164,0.4339079296491156,1.9225886504646384e-06,7.205811998185897e-05,0.9125,0.0056116895186021035,0.0032341363759122604,0.007989242661291947,0.40640130541777225,7.386199329085369e-06,0.00026505269982920614,0.9125,0.08477351641414141,-0.059196094371128966,0.22874312719941178,0.10138671697489177,0.24619866920640535,0.8784473333910046,0.9125,0.03320605345446655,0.01750178436806456,0.04891032254086854,0.36407530944849426,5.235226770833676e-05,0.004534876796777739,0.9125
3768,4.2418206717367426e-05,-4.1495124575159035e-05,0.00012633153800989389,0.08703882797784855,0.3191540831450221,0.9850367579623645,0.001949317738791423,1.5122778925367378e-05,-1.4793685164766258e-05,4.503924301550101e-05,0.0870388279778487,0.31915408314502147,0.9921702366532604,0.001949317738791423,0.010623816287878788,-0.010392626526303343,0.03164025910206092,0.08703882797784881,0.3191540831450207,0.8959939167662886,0.001949317738791423,0.0,0.0,0.0,0.0,1.0,1.0,0.001949317738791423,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3769,0.004307598890995399,0.0011508146131589698,0.0074643831688318285,0.23495356783455107,0.007862716185517381,0.13572534525656493,0.47173489278752434,0.00035944242927603276,-1.3457281528563621e-05,0.0007323421400806291,0.16596976801337907,0.05873006379600056,0.6136237091887415,0.47173489278752434,-0.05327197758838386,-0.6538712986969084,0.5473273435201407,-0.015272343200390991,0.8609845211604856,1.0,0.47173489278752434,0.003264610213462752,-0.005474300229627964,0.012003520656553468,0.06432291817191574,0.46122054285244163,1.0,0.47173489278752434,0.00510783291203111,0.001563279979699711,0.008652385844362509,0.24812293438936447,0.005069183485665278,0.08661718051310777,0.4807692307692308,0.0004953595076457156,8.11242342811152e-05,0.000909594781010316,0.2059041586490701,0.019464462591962075,0.26262826891140545,0.4807692307692308,-0.19136679292929293,-0.8717240050127324,0.48899041915414654,-0.04843075936590916,0.5788681996528352,1.0,0.4807692307692308,0.0021031697591145835,-0.0076784033066265404,0.011884742824855708,0.03702178189599143,0.6712810013322419,1.0,0.4807692307692308
3770,8.633780229079415e-05,-0.00038310690705261274,0.000555782511634201,0.03166709561960054,0.7165735496924371,1.0,0.05847953216374269,-3.7392144234888676e-06,-0.00022566406173695904,0.0002181856328899813,-0.002901122940793938,0.9734610742654661,1.0,0.05847953216374269,-0.006278606376262625,-0.0689552389665753,0.056398026214050045,-0.017248419029493155,0.8432198436834452,1.0,0.05847953216374269,0.0005839954723011364,4.56980191903205e-05,0.0011222929254119524,0.18680084988158355,0.03370200066362659,0.7572913503350326,0.05847953216374269,0.0006864854873092187,0.00018049586562112808,0.0011924751089973094,0.23360462885679817,0.008216264993996697,0.13015290050158745,0.09423076923076923,0.0003610534819532092,0.00011012964326583864,0.0006119773206405797,0.24775436089019437,0.005133046469270832,0.08946790782184394,0.09423076923076923,0.06129162720959597,-0.01458378185362337,0.1371670362728153,0.13908868421673293,0.11245065766984512,0.6190831906124807,0.09423076923076923,0.0009350246853298611,5.881419677294529e-05,0.001811235173886777,0.1837411041865114,0.036670426711296854,0.7596925394987741,0.09423076923076923
3771,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3772,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3773,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3774,5.4186569865454324e-05,-5.300739095005096e-05,0.0001613805306809596,0.0870388279778488,0.31915408314502075,0.9850367579623645,0.001949317738791423,1.8255791281152405e-05,-1.7858518595020135e-05,5.4370101157324944e-05,0.08703882797784897,0.3191540831450198,0.9921702366532604,0.001949317738791423,0.011245265151515152,-0.01100055175486142,0.033491082057891725,0.08703882797784904,0.3191540831450196,0.8959939167662886,0.001949317738791423,0.0,0.0,0.0,0.0,1.0,1.0,0.001949317738791423,6.6777671842525406e-06,-2.920913080867207e-05,4.256466517717715e-05,0.03203959709742292,0.7133876216729027,1.0,0.0019230769230769232,2.2105351407927545e-06,-1.6136276609229234e-05,2.055734689081474e-05,0.020745719958531927,0.8119819415169628,1.0,0.0019230769230769232,0.0007398200757575758,-0.009327347472935375,0.010806987624450527,0.012653495303679332,0.8846362023502464,1.0,0.0019230769230769232,0.0,0.0,0.0,0.0,1.0,1.0,0.0019230769230769232
3775,0.00015696302389095753,-6.143796322489065e-05,0.0003753640110068057,0.12374693545619575,0.15747698611635313,0.9609931864938355,0.018518518518518517,6.270697669624681e-05,-2.3546362567230953e-05,0.00014896031595972457,0.12517904607521832,0.15276265464129563,0.9597134686318093,0.018518518518518517,0.021114464962121212,-0.02383985340776495,0.06606878333200737,0.08087240467962242,0.35451864665118527,0.9529163435626496,0.018518518518518517,0.00031812263257575756,-0.00031119981938094874,0.0009474450845324638,0.08703882797784895,0.31915408314502,1.0,0.018518518518518517,-5.2300018418316884e-05,-0.00015881448493376717,5.4214448097133414e-05,-0.08454441784867209,0.3331683749459383,0.9826770544645554,0.010576923076923078,-2.1093687121380084e-05,-6.384703626716939e-05,2.1659662024409224e-05,-0.08495208673013373,0.3308509116628112,0.9863946489753689,0.010576923076923078,-0.025015782828282828,-0.05976787936394776,0.009736313707382097,-0.12394379248575473,0.15682242362781612,0.7413353799007983,0.010576923076923078,-6.612141927083333e-05,-0.00021750454750659657,8.52617089649299e-05,-0.07520667430880308,0.389134884255283,1.0,0.010576923076923078
3776,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3777,6.547371440595298e-05,-9.6699526633589e-05,0.00022764695544549493,0.06951515192525999,0.4259283640115379,1.0,0.04483430799220273,3.869608476772114e-05,-5.596850432420204e-05,0.0001333606738596443,0.07038354942139519,0.420185280284355,1.0,0.04483430799220273,-0.001385929608585859,-0.040633231839457905,0.03786137262228619,-0.006080272675453543,0.9444139923557767,1.0,0.04483430799220273,-2.1655150134154046e-05,-0.0006348942474915298,0.0005915839472232218,-0.006080272675453543,0.9444139923557767,1.0,0.04483430799220273,0.00019059183294743752,-1.276529965303416e-05,0.0003939489655479092,0.1613751169189701,0.0659797145478725,0.5988510210562205,0.038461538461538464,0.00010839099845863089,-1.60058146027776e-05,0.00023278781152003938,0.1500291522865877,0.08712052450993477,0.7080271198267714,0.038461538461538464,0.033321496212121215,-0.01082212734379711,0.07746511976803955,0.12997152273798787,0.1377739965417575,0.7027674842279437,0.038461538461538464,0.000520648378314394,-0.00016909573974682984,0.001210392496375618,0.12997152273798787,0.1377739965417575,1.0,0.038461538461538464
3778,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-4.676633133468303e-05,-0.00013928129031847602,4.574862764910994e-05,-0.087038827977849,0.31915408314501975,0.9564948125780403,0.0009615384615384616,-1.8628912088884547e-05,-5.5481343926694496e-05,1.82235197489254e-05,-0.08703882797784884,0.31915408314502064,0.9666087501635329,0.0009615384615384616,-0.005089962121212121,-0.015159121352519421,0.00497919711009518,-0.08703882797784895,0.31915408314502,0.8784473333910046,0.0009615384615384616,0.0,0.0,0.0,0.0,1.0,1.0,0.0009615384615384616
3779,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3780,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3781,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
3782,2.097001186374462e-05,-3.16905860549088e-05,7.363060978239805e-05,0.06856533196958255,0.43226267681063657,1.0,0.008771929824561403,1.460466636203681e-05,-1.8521530778894172e-05,4.773086350296779e-05,0.07591223022931361,0.38471402684662626,1.0,0.008771929824561403,0.002204663825757576,-0.013957076152273734,0.018366403803788886,0.02348799543033383,0.7876952705809264,1.0,0.008771929824561403,0.0,0.0,0.0,0.0,1.0,1.0,0.008771929824561403,-7.269316649233754e-07,-3.924042447115495e-05,3.77865611413082e-05,-0.003249917773437374,0.9702717785609024,1.0,0.004807692307692308,-1.8112504304471342e-06,-2.7991082177660317e-05,2.4368581316766047e-05,-0.01191251178638896,0.8913481457674605,1.0,0.004807692307692308,-0.0023674242424242425,-0.011672488170049981,0.006937639685201497,-0.04380749520116149,0.6155917177210226,1.0,0.004807692307692308,0.0,0.0,0.0,0.0,1.0,1.0,0.004807692307692308
3783,-1.9875836894950928e-05,-8.570921147179858e-05,4.595753768189672e-05,-0.0519841562783997,0.5513697501471967,1.0,0.012670565302144249,-1.096180163916539e-05,-4.5071503333415206e-05,2.3147900055084422e-05,-0.05533446437214615,0.5260519698796583,1.0,0.012670565302144249,-0.011264993686868686,-0.030097249785323632,0.0075672624115862615,-0.10299598467269871,0.23881987275321045,0.8959939167662886,0.012670565302144249,6.149754379734848e-05,-6.015926740939856e-05,0.00018315435500409553,0.08703882797784891,0.3191540831450202,1.0,0.012670565302144249,9.646070380271835e-06,-0.00013188132156419157,0.00015117346232473521,0.011735500478154661,0.8929527262606373,1.0,0.010576923076923078,5.931069167810634e-06,-5.3199113575781345e-05,6.506125191140262e-05,0.01727091951600875,0.8430180128478484,1.0,0.010576923076923078,-0.005874171401515152,-0.036222040111265855,0.024473697308235547,-0.03332806585613762,0.7024068631711433,1.0,0.010576923076923078,7.583155776515152e-05,-7.418135229429568e-05,0.00022584446782459872,0.08703882797784909,0.3191540831450192,1.0,0.010576923076923078
